Gender,isGenderNeutral,request_id,insertions,deletions,patchSize,numPatch,isAccepted,isBugFix,tenure,owner,totalCommit,revExp,reviewInterval,fileCount,numNewFiles,dirCount,cyCmplx,cmtVolume
0,0,12630,2,2,4,2,1,0,1,8470,0,0,7.8,2,0,1,1.14286,0.825951
0,0,38260,1,1,2,5,1,0,21,8470,1,0,14451.59,1,0,1,5.07692,0.533769
0,0,114518,5823,0,5823,2,1,0,35,8470,2,1,8.43,24,0,2,0,0.631606
0,0,118661,625,1,626,2,1,0,36,8470,3,1,0.43,24,0,2,0,0.63722
0,0,146941,94,10,104,3,1,1,40,8470,4,2,85.67,4,0,1,4.69546,0.848429
0,0,147739,28,8,36,3,1,0,41,8470,5,2,21.87,1,0,1,6,0.867021
0,0,158297,1,1,2,5,1,0,43,8470,6,3,1150.79,1,0,1,16.3333,0.680233
0,0,158298,122,19,141,12,1,1,43,8470,7,3,1280.63,2,0,1,9.16451,0.742344
0,0,256218,308,0,308,1,0,1,63,8470,8,5,6379.31,2,0,1,4.66818,0.854305
0,1,10980,41,0,41,2,0,1,1,8481,0,0,146.22,2,0,1,6.68466,0.820525
0,1,20773,17,6,23,5,1,1,10,8481,121,57,47.65,6,0,2,7.97002,0.705899
0,1,20826,8,0,8,3,1,1,10,8481,123,59,3.55,1,0,1,0,0
0,1,20823,154,264,418,2,1,0,10,8481,122,59,0.58,9,0,1,0,0
0,1,20746,96,11,107,4,1,0,10,8481,120,57,39.25,1,0,1,0,0
0,1,20713,102,0,102,2,0,0,10,8481,117,56,57.02,1,0,1,11.3333,0.66092
0,1,20745,355,0,355,3,1,1,10,8481,119,57,11.03,3,0,3,0,0
0,1,20744,2,2,4,3,1,0,10,8481,118,57,3.75,1,0,1,0,0
0,1,20712,7,0,7,2,1,0,10,8481,116,56,19.65,2,0,1,8,0.640873
0,1,20662,22,22,44,2,1,0,10,8481,115,56,6.97,8,0,2,0,0
0,1,20661,26,4,30,1,0,0,10,8481,114,56,0.77,4,0,2,2.51042,0.31014
0,1,20568,232,69,301,4,1,0,10,8481,112,56,45.04,10,0,2,4.83294,0.530319
0,1,20569,1,9,10,2,1,0,10,8481,113,56,11.4,1,0,1,6.64234,0.778138
0,1,19310,5,1,6,1,0,0,8,8481,89,44,842.33,2,0,2,4.35413,0.762334
0,1,19690,326,6,332,3,0,1,9,8481,99,46,514.73,3,0,3,5.57188,0.824614
0,1,13976,929,314,1243,1,0,0,3,8481,48,17,4714.17,12,3,3,6.73737,0.715566
0,1,13331,24,4,28,3,0,0,2,8481,28,15,5219.54,2,0,1,2.5,0.798169
0,1,20560,33,31,64,4,1,0,10,8481,111,55,1.68,3,0,1,11.1044,0.712937
0,1,20481,38,0,38,3,1,0,10,8481,110,55,28.9,2,0,1,0,0
0,1,20243,47,0,47,2,0,0,9,8481,108,53,81.22,3,0,2,4.49084,0.804597
0,1,20333,53,9,62,4,1,1,9,8481,109,55,5.18,3,0,3,4.29259,0.801981
0,1,20160,25,27,52,2,0,1,9,8481,107,52,42.79,6,0,2,2.92045,0.3808
0,1,19994,1290,767,2057,5,1,0,9,8481,106,50,24.64,10,0,2,0.733333,0.17301
0,1,19883,29,6,35,2,0,0,9,8481,105,47,72.3,3,0,2,0,0
0,1,19838,70,110,180,3,1,0,9,8481,104,47,12.9,2,0,1,4.85714,0.345395
0,1,19740,70,25,95,4,1,1,9,8481,100,47,76.19,3,0,3,0.76389,0.249678
0,1,19832,29,26,55,2,0,0,9,8481,103,47,1.32,1,0,1,0,0
0,1,19743,34,0,34,3,1,0,9,8481,101,47,54.76,3,0,2,1.14706,0.377907
0,1,19454,150,32,182,5,1,0,9,8481,94,44,273.73,4,1,1,0,0
0,1,19795,19,0,19,3,1,0,9,8481,102,47,1.24,1,0,1,2.57143,0.635135
0,1,19582,66,10,76,4,0,0,9,8481,98,45,98.32,1,0,1,0,0
0,1,19485,252,6,258,2,1,0,9,8481,97,45,95.73,4,1,2,5.13348,0.802322
0,1,19482,131,0,131,1,0,0,9,8481,96,45,2.38,3,0,2,0,0
0,1,19476,4,0,4,2,1,0,9,8481,95,45,0.45,1,0,1,2.17391,0.745833
0,1,13749,569,172,741,5,0,0,3,8481,39,16,4108.06,7,0,3,64.5971,0.770552
0,1,19453,116,32,148,1,0,0,9,8481,93,44,0.11,4,1,1,0,0
0,1,19425,34,7,41,2,0,0,9,8481,92,44,4.1,4,0,1,20.1012,0.739659
0,1,19382,82,0,82,2,1,0,9,8481,91,44,1.76,2,1,1,6.52,0.823633
0,1,19313,40,18,58,3,1,0,8,8481,90,44,26.45,1,0,1,17,0.701449
0,1,19106,12124,706,12830,7,1,1,8,8481,85,41,83.69,6,1,4,5.96053,0.797016
0,1,19187,6,13,19,2,1,0,8,8481,88,42,9.61,1,0,1,48.5,0.852113
0,1,19186,0,14,14,2,1,0,8,8481,87,42,0.42,1,0,1,15.6,0.690402
0,1,19152,8,8,16,3,1,0,8,8481,86,41,5.99,2,0,1,1.55903,0.714545
0,1,19105,56,56,112,2,1,0,8,8481,84,41,0.32,1,0,1,3.93352,0.877873
0,1,13552,62,1,63,3,0,0,3,8481,33,15,4153,1,0,1,1.66667,0.829114
0,1,19100,150,10,160,2,1,0,8,8481,83,40,33.27,8,1,1,10.6025,0.737551
0,1,16457,12,7,19,3,0,0,5,8481,80,37,2160.08,3,0,2,5.2585,0.754002
0,1,17500,138,188,326,3,1,0,6,8481,82,37,19.72,11,0,2,0.50433,0.202663
0,1,16510,44,81,125,4,1,0,5,8481,81,37,95.39,14,0,7,1.77487,0.662845
0,1,16456,1155,0,1155,3,1,0,5,8481,79,37,26.76,2,0,2,3.92308,0.892058
0,1,13911,144,119,263,6,1,1,3,8481,42,17,1580.87,7,0,2,6.75549,0.721103
0,1,16454,29,1,30,2,1,0,5,8481,78,37,0.61,2,0,2,4.09231,0.762994
0,1,16397,49,2,51,1,0,0,5,8481,77,36,19.27,3,0,3,8.55029,0.750393
0,1,16350,1,1,2,2,1,0,5,8481,76,36,20.28,1,0,1,4.66667,0.717647
0,1,15930,30,4,34,5,1,0,5,8481,75,31,72.17,1,0,1,6.18261,0.776995
0,1,14470,1,0,1,2,1,0,3,8481,74,25,0.28,1,0,1,5.81579,0.840866
0,1,14329,50,4,54,3,1,0,3,8481,73,19,47.54,3,1,2,2.86892,0.706065
0,1,14261,11,13,24,4,1,0,3,8481,65,19,34.83,2,0,2,5.84657,0.813402
0,1,14328,16,0,16,2,1,0,3,8481,72,19,8.95,1,0,1,1.26667,0.597222
0,1,14325,83,87,170,4,1,1,3,8481,70,19,23.69,3,0,2,6.04443,0.768955
0,1,14327,4,4,8,1,0,0,3,8481,71,19,6.68,1,0,1,4,0.625
0,1,14321,136,9,145,3,1,0,3,8481,69,19,29.19,6,0,2,19.3445,0.747135
0,1,14277,24,2,26,3,1,0,3,8481,67,19,15.14,1,0,1,4.66667,0.718563
0,1,14320,67,49,116,4,1,0,3,8481,68,19,1.82,9,0,3,60.5445,0.76051
0,1,14276,156,151,307,4,1,0,3,8481,66,19,15.02,10,0,3,62.0062,0.826225
0,1,14205,18,2,20,3,1,1,3,8481,63,19,1.41,2,0,1,7.2,0.643902
0,1,14206,31,2,33,3,1,1,3,8481,64,19,0.6,2,0,2,4.8524,0.836893
0,1,14200,18,2,20,6,1,1,3,8481,62,19,8.19,2,0,2,12.4111,0.827606
0,1,14167,46,43,89,3,1,1,3,8481,61,18,1.03,6,0,4,1.21569,0.157591
0,1,14165,3,3,6,2,1,0,3,8481,60,18,1.55,2,0,2,2,0.898877
0,1,14043,42,4,46,7,1,0,3,8481,54,18,73.48,3,0,3,2.48485,0.868402
0,1,14136,5,0,5,2,1,0,3,8481,59,18,0.89,1,0,1,9.35294,0.64
0,1,14042,15,3,18,6,1,1,3,8481,53,18,52.37,1,0,1,39,0.660819
0,1,14076,1,1,2,2,1,0,3,8481,58,18,0.05,1,0,1,9.23529,0.638278
0,1,14075,10,0,10,3,1,0,3,8481,57,18,0.22,1,0,1,9.23529,0.638278
0,1,14074,2,0,2,2,1,0,3,8481,56,18,0.23,1,0,1,3.44444,0.807692
0,1,14073,2,2,4,2,1,0,3,8481,55,18,0.59,1,0,1,5.93069,0.785997
0,1,14040,53,57,110,3,1,0,3,8481,52,18,10.52,3,0,2,4.01555,0.673673
0,1,14029,61,1,62,3,1,0,3,8481,51,18,0.13,2,0,2,0,0
0,1,14027,97,13,110,3,1,0,3,8481,50,17,0.59,2,1,2,3.80323,0.741642
0,1,14025,2,1,3,2,1,0,3,8481,49,17,0.45,1,0,1,5.84848,0.787097
0,1,13961,87,2,89,3,1,0,3,8481,47,17,44.4,3,1,2,0,0
0,1,13943,62,4,66,2,1,0,3,8481,46,17,10.59,2,0,2,7.31941,0.766724
0,1,13941,1,1,2,2,1,0,3,8481,44,17,5.15,1,0,1,0,0
0,1,13942,9,0,9,2,1,0,3,8481,45,17,0.9,1,0,1,5.9375,0.786399
0,1,13940,4,4,8,3,1,1,3,8481,43,17,1.46,1,0,1,0,0
0,1,13877,2,2,4,4,1,1,3,8481,41,17,2.46,2,0,1,3.29076,0.638774
0,1,13876,1,1,2,2,1,1,3,8481,40,17,0.25,1,0,1,0,0
0,1,13748,18,0,18,2,1,0,3,8481,38,16,10.58,2,0,1,3.72109,0.759498
0,1,13743,935,291,1226,4,1,0,3,8481,37,16,19.04,8,1,5,50.3437,0.834695
0,1,13696,4266,4,4270,4,1,0,3,8481,36,16,2.55,10,1,4,42.9409,0.803512
0,1,13644,1041,1,1042,5,1,0,3,8481,34,16,73.52,9,1,4,48.3902,0.818972
0,1,13671,60,48,108,1,0,0,3,8481,35,16,21.99,2,0,2,320,0.862317
0,1,13551,4,2,6,2,1,0,3,8481,32,15,0.26,2,0,1,1.53571,0.809002
0,1,13447,28,10,38,3,1,0,2,8481,31,15,21.65,2,0,1,15,0.777931
0,1,13441,69,14,83,2,1,0,2,8481,30,15,48.94,2,0,1,0,0
0,1,13440,50,0,50,1,0,1,2,8481,29,15,47.33,2,0,2,0,0
0,1,13330,3,0,3,1,0,0,2,8481,27,15,1.47,1,0,1,4,0.697183
0,1,13256,47,2,49,3,1,0,2,8481,26,14,21.14,2,0,1,6.375,0.710556
0,1,13255,52,0,52,1,0,0,2,8481,25,14,0.35,3,0,3,133.1,0.851429
0,1,13110,97,0,97,2,1,0,2,8481,24,14,1.48,3,0,3,21.0278,0.846709
0,1,13100,1,1,2,2,1,0,2,8481,23,14,0.09,1,0,1,8.33333,0.689655
0,1,12332,316,11,327,11,1,0,2,8481,15,6,420.62,2,0,1,5.83333,0.717703
0,1,13042,18,18,36,2,1,0,2,8481,22,13,20.89,1,0,1,1.93333,0.805195
0,1,12869,15,3,18,2,1,0,2,8481,21,11,1.52,2,0,2,3.73197,0.774341
0,1,12682,22,2,24,4,1,0,2,8481,20,11,17.62,2,0,2,5.00794,0.688111
0,1,12678,88,23,111,5,1,0,2,8481,19,11,32.05,5,1,4,26.9417,0.748143
0,1,12610,21,0,21,4,1,0,2,8481,17,10,50.42,2,0,2,26.5,0.878307
0,1,12611,11,2,13,2,1,0,2,8481,18,10,14.22,1,0,1,5.50877,0.773585
0,1,12385,145,0,145,1,0,0,2,8481,16,7,19.43,2,0,2,30,0.880992
0,1,11971,304,20,324,4,1,0,1,8481,12,2,157.33,2,0,1,3.9625,0.740797
0,1,12129,4,0,4,4,1,0,2,8481,14,5,24.79,1,0,1,0,0
0,1,12127,110,0,110,1,0,0,2,8481,13,5,13.79,2,1,1,7.25,0.767489
0,1,11930,52,1,53,3,0,0,1,8481,11,1,84.58,2,0,1,2.75,0.429104
0,1,11716,353,6,359,5,1,0,1,8481,9,1,185.8,3,1,1,3.25036,0.761256
0,1,11840,4,3,7,3,0,1,1,8481,10,1,91.45,1,0,1,7.33333,0.721865
0,1,11250,5,0,5,2,1,1,1,8481,3,1,243.75,1,0,1,0,0
0,1,11080,18,12,30,1,0,1,1,8481,1,0,309.94,2,0,1,6.61454,0.802238
0,1,11170,11,0,11,2,1,1,1,8481,2,0,218.78,1,0,1,3.51316,0.840805
0,1,11308,7,2,9,1,0,1,1,8481,5,1,74.58,2,0,2,8.84513,0.813924
0,1,11400,31,4,35,3,1,1,1,8481,6,1,63.48,4,1,2,0,0
0,1,11540,11,5,16,3,1,0,1,8481,8,1,3.35,2,0,1,21.3333,0.806319
0,1,11405,36,4,40,7,1,1,1,8481,7,1,16.24,2,0,1,1.82184,0.807878
0,1,11304,0,12,12,2,1,0,1,8481,4,1,9.51,1,0,1,3.47368,0.7051
0,1,132598,40,1,41,1,0,1,40,8481,124,60,1750.38,1,0,1,5.03333,0.758475
0,1,132600,2,2,4,2,1,0,40,8481,125,60,0.39,1,0,1,3.35294,0.563232
0,1,11000,235,58,293,7,1,1,1,8495,0,0,100.52,5,0,1,7.1719,0.753797
0,1,20881,3,1,4,1,0,1,10,8495,49,12,0.94,1,0,1,0,0
0,1,16528,401,209,610,10,1,0,5,8495,29,4,3155.47,5,2,1,2.54333,0.416561
0,1,20292,41,27,68,6,1,1,9,8495,48,9,18.64,2,0,1,7.4,0.778129
0,1,20133,170,389,559,3,1,0,9,8495,47,8,6.49,7,6,2,2.8,0.909483
0,1,20119,12,3,15,3,1,0,9,8495,46,8,5.07,2,0,1,5.53044,0.773782
0,1,17611,11,1,12,6,1,0,6,8495,38,5,1952.59,1,0,1,2.27273,0.832957
0,1,20011,12,2,14,2,1,1,9,8495,45,8,1.05,2,0,1,0,0
0,1,16526,28,109,137,3,0,0,5,8495,28,4,2855.73,3,0,1,2.09722,0.244574
0,1,19754,39,2,41,2,0,1,9,8495,44,8,86.48,2,0,1,3.31818,0.843186
0,1,18627,18,26,44,10,1,0,8,8495,43,5,303.54,3,0,1,0,0
0,1,18029,10,7,17,4,1,1,7,8495,42,5,1.26,1,0,1,0,0
0,1,17913,4,0,4,2,1,0,7,8495,41,5,8.6,1,0,1,0,0
0,1,17901,2,2,4,2,1,0,7,8495,40,5,7.33,1,0,1,9,0.65
0,1,17692,100,0,100,1,0,0,7,8495,39,5,0.69,1,1,1,0,0
0,1,17424,99,12,111,5,1,1,6,8495,36,5,13.97,2,0,1,0,0
0,1,17425,105,4,109,3,1,1,6,8495,37,5,12.97,2,0,1,0,0
0,1,17264,0,0,0,2,1,0,6,8495,35,5,27.92,1,0,1,0,0
0,1,14624,86,72,158,14,1,1,4,8495,8,3,1842.31,4,2,2,0,0
0,1,15113,252,142,394,9,1,0,4,8495,14,4,1539.48,4,0,1,0,0
0,1,15174,125,86,211,7,1,0,4,8495,18,4,1475.63,2,0,1,8.65833,0.824111
0,1,16614,70,8,78,3,1,0,5,8495,30,4,666.06,5,1,2,6.52778,0.798407
0,1,17171,5,7,12,3,1,0,6,8495,34,5,102.58,1,0,1,1.25,0.73
0,1,17069,3,0,3,2,1,0,6,8495,33,5,133.27,2,0,1,0.833335,0.25
0,1,17068,12,12,24,2,1,0,6,8495,32,5,3.31,4,0,1,1.91176,0.552935
0,1,16286,52,3,55,6,1,1,5,8495,27,4,596.58,3,0,2,2.75556,0.723281
0,1,16838,5,2,7,3,1,1,6,8495,31,5,14.43,2,0,1,4.78182,0.741467
0,1,15175,172,38,210,5,1,1,4,8495,19,4,858.95,4,2,2,7.63834,0.820548
0,1,15651,8,0,8,10,1,0,4,8495,25,4,239.12,1,0,1,0,0
0,1,15834,1,1,2,3,1,0,5,8495,26,4,12.4,1,0,1,0,0
0,1,14834,6,5,11,6,1,1,4,8495,12,3,423.56,2,0,1,4.80952,0.812863
0,1,15173,85,33,118,6,1,0,4,8495,17,4,129.7,2,0,1,7.31956,0.828655
0,1,15437,18,4,22,5,1,0,4,8495,24,4,9.13,3,1,2,7.14783,0.827036
0,1,15176,81,215,296,5,1,0,4,8495,20,4,115.07,1,0,1,6.6,0.927224
0,1,15256,0,1,1,5,1,1,4,8495,22,4,97.36,1,0,1,0,0
0,1,15257,6,6,12,3,1,1,4,8495,23,4,97.11,1,0,1,0,0
0,1,15177,4,0,4,2,1,0,4,8495,21,4,12.26,1,0,1,7.6087,0.730942
0,1,15115,258,127,385,5,1,1,4,8495,15,4,49.16,2,0,1,6.78261,0.81577
0,1,14835,33,0,33,3,1,0,4,8495,13,3,205.53,2,0,1,3.5,0.463576
0,1,15171,34,0,34,3,1,1,4,8495,16,4,1.57,2,0,1,3.39572,0.826626
0,1,13380,2,2,4,3,0,0,2,8495,3,0,1180.39,1,0,1,0,0
0,1,14723,52,34,86,6,1,0,4,8495,9,3,144.7,2,0,1,6.29167,0.783666
0,1,14832,48,0,48,6,1,0,4,8495,10,3,23.24,2,0,1,5.38572,0.824032
0,1,14833,23,0,23,6,1,0,4,8495,11,3,23.22,2,0,1,4.88095,0.815285
0,1,14623,1865,894,2759,1,0,1,4,8495,7,3,0.16,35,32,2,0,0
0,1,13094,114,6,120,4,0,1,2,8495,1,0,863.07,2,0,1,3.29167,0.72775
0,1,14291,20,20,40,2,0,0,3,8495,6,3,5.02,11,0,6,3.29961,0.704943
0,1,14258,4,2,6,2,1,1,3,8495,5,2,3.81,2,0,2,1.51515,0.587587
0,1,14181,35,352,387,4,1,0,3,8495,4,2,19.02,3,0,1,0,0
0,1,13282,1,1,2,4,1,0,2,8495,2,0,444.61,1,0,1,1.14286,0.763359
0,1,94855,257,3,260,6,0,1,33,8495,51,20,15031.28,4,0,1,0,0
0,1,94876,28,61,89,3,1,1,33,8495,52,20,7201.74,2,0,1,0,0
0,1,105937,27,5,32,2,0,1,35,8495,53,20,1560.95,2,0,1,1.26722,0.41996
0,1,124155,20,4,24,2,1,0,38,8495,54,24,2.41,2,0,1,0,0
0,1,127335,25,0,25,2,1,0,39,8495,55,25,0.04,1,1,1,0,0
0,1,127336,76,0,76,3,1,0,39,8495,56,25,0.55,2,1,1,0,0
0,1,127337,1202,0,1202,3,1,0,39,8495,57,25,2.77,2,2,1,1.60714,0.381226
0,1,127338,221,0,221,4,1,0,39,8495,58,25,22.15,2,2,1,2.12879,0.728453
0,1,127340,1,0,1,2,1,0,39,8495,59,25,0.02,1,1,1,0,1
0,1,127455,1983,0,1983,10,1,0,39,8495,60,25,142.88,7,7,2,5.46036,0.720098
0,1,127456,6,6,12,2,1,0,39,8495,61,25,21.57,1,0,1,4.30769,0.945588
0,1,127820,34,0,34,2,1,0,39,8495,62,26,0.04,3,3,1,0,0.189815
0,1,127822,29,0,29,3,1,0,39,8495,63,26,69.88,1,1,1,0,0.206897
0,1,127823,1916,4,1920,10,1,0,39,8495,64,26,163.76,9,7,2,2.49324,0.612282
0,1,127824,1187,0,1187,6,1,0,39,8495,65,26,94.3,8,6,2,0,0
0,1,127825,2,1,3,2,1,0,39,8495,66,26,0.1,1,0,1,0,0
0,1,127826,65,0,65,10,1,0,39,8495,67,26,4.09,1,1,1,0,0
0,1,127915,5,0,5,3,1,0,39,8495,68,26,1.86,1,1,1,0,1
0,1,127916,25,2,27,6,1,0,39,8495,69,26,86.38,3,2,1,0,0
0,1,127917,55,0,55,3,1,0,39,8495,70,26,87.06,4,4,1,0,0
0,1,128363,4,1,5,2,1,0,39,8495,71,26,0.59,1,0,1,0,0
0,1,128364,13,4,17,2,1,0,39,8495,72,26,0.45,1,0,1,0,0
0,1,128415,55,20,75,5,1,0,39,8495,73,26,0.59,1,0,1,0,0
0,1,128696,596,66,662,13,0,0,39,8495,74,26,8788.3,12,8,6,0.113636,0.0887908
0,1,128898,278,0,278,6,1,0,39,8495,75,27,1.13,5,5,1,4.98333,0.620624
0,1,129057,2395,3,2398,8,1,1,39,8495,76,27,117.76,14,13,3,1.72227,0.708671
0,1,129402,50,57,107,3,1,0,39,8495,77,27,0.65,1,0,1,0,0
0,1,129403,5030,1,5031,2,0,0,39,8495,78,27,6527.1,13,9,3,1.72275,0.831749
0,1,129404,1033,0,1033,6,1,0,39,8495,79,27,360.05,2,2,1,4.48095,0.859702
0,1,129405,418,0,418,6,1,0,39,8495,80,27,461.48,2,2,1,5.375,0.904915
0,1,129499,731,16,747,10,1,0,39,8495,81,27,215.63,6,2,3,2.09597,0.732464
0,1,129637,42869,63,42932,4,0,0,39,8495,82,27,2281.26,86,75,16,1.18555,0.499336
0,1,130495,21,4,25,3,0,0,39,8495,83,28,7732.98,3,0,1,2.21212,0.3641
0,1,131155,1,1,2,2,1,0,39,8495,84,29,0.47,1,0,1,0,0
0,1,131255,450,23,473,8,1,0,39,8495,85,31,445.23,2,0,1,5.5,0.900981
0,1,131344,1,1,2,2,1,0,39,8495,86,31,6.74,1,0,1,0,0
0,1,131345,1339,26,1365,11,1,0,39,8495,87,31,2998.86,5,2,3,2.05303,0.524306
0,1,132377,7,0,7,1,0,0,40,8495,88,32,0.01,1,1,1,1,0.714286
0,1,132455,591,23,614,6,1,0,40,8495,89,32,143.2,7,1,2,0.678571,0.218605
0,1,133755,50,96,146,7,1,0,40,8495,90,35,5.48,1,0,1,4.75,0.871094
0,1,133875,4,3,7,2,1,0,40,8495,91,36,0.26,3,0,1,0,0
0,1,133877,0,15,15,3,1,0,40,8495,92,37,0.11,1,0,1,3,0.761538
0,1,133995,8,6,14,4,1,0,40,8495,93,38,94.98,1,0,1,0,0
0,1,134495,1211,13,1224,1,0,0,40,8495,94,40,5224.35,7,6,3,1.67143,0.207233
0,1,134998,56,58,114,3,1,0,40,8495,95,47,21.02,6,0,2,1.52778,0.221481
0,1,134999,4,0,4,1,0,0,40,8495,96,47,5853.35,1,0,1,3,0.227414
0,1,135136,720,0,720,4,1,0,40,8495,97,47,16.38,5,5,1,7.06,0.702847
0,1,135335,26,16,42,4,1,0,40,8495,98,49,3.16,1,0,1,4.90909,0.952724
0,1,135337,3,3,6,3,1,0,40,8495,99,50,0.04,2,0,1,1.20783,0.847282
0,1,135339,546,250,796,5,1,0,40,8495,100,50,813.24,3,0,1,0.416667,0.302103
0,1,135356,93,0,93,2,1,0,40,8495,101,51,0.15,1,1,1,0,0
0,1,136116,10,0,10,4,1,1,40,8495,102,57,23.78,1,0,1,0,0
0,1,136537,117,0,117,6,1,0,40,8495,103,66,1.4,5,1,2,2.06061,0.664278
0,1,136735,141,52,193,3,1,0,40,8495,104,66,0.45,6,2,3,0.631704,0.360568
0,1,136736,99,99,198,4,1,0,40,8495,105,66,63.27,67,0,23,2.57154,0.561853
0,1,136737,62,63,125,5,1,0,40,8495,106,66,63.15,5,0,2,1.37374,0.801186
0,1,136738,2,2,4,2,1,0,40,8495,107,66,41.09,1,0,1,0,0
0,1,138515,9,9,18,2,1,0,41,8495,108,73,0.11,2,0,1,6.95455,0.883725
0,1,138897,328,83,411,7,1,0,41,8495,109,79,28.28,4,0,1,2.6,0.669567
0,1,142457,2,2,4,3,1,0,41,8495,110,91,16.28,1,0,1,0,0
0,1,142458,10,3,13,3,1,0,41,8495,111,91,15.99,4,0,4,2,0.649849
0,1,142777,0,0,0,1,0,0,41,8495,112,91,0.01,1,0,1,0,0
0,1,142778,381,5,386,9,1,0,41,8495,113,91,17.3,2,0,1,0,0
0,1,142888,15,46,61,2,1,0,41,8495,114,91,0.29,4,0,2,1.85757,0.677274
0,1,142895,215,3,218,3,1,0,41,8495,115,92,0.95,3,0,1,1.74105,0.828325
0,1,143539,1934,2,1936,7,1,0,41,8495,116,92,65.91,9,6,2,3.74603,0.434033
0,1,143543,158,127,285,3,1,0,41,8495,117,93,44.88,3,0,2,3.74654,0.862752
0,1,143837,258,122,380,4,1,0,41,8495,118,93,337.94,3,0,1,3.51745,0.856386
0,1,143877,0,0,0,1,0,0,41,8495,119,93,358.47,1,0,1,0,0
0,1,143937,38,45,83,3,0,0,41,8495,120,93,70.68,2,0,2,0,0
0,1,144278,1,10,11,5,1,0,41,8495,121,96,17.37,1,0,1,1.44311,0.858086
0,1,144279,1,2,3,2,1,0,41,8495,122,96,16.97,2,0,1,2.5,0.738882
0,1,144280,59,32,91,3,1,0,41,8495,123,96,15.84,1,0,1,1.77273,0.720721
0,1,144386,401,2,403,4,0,0,41,8495,124,98,28.87,3,1,1,1.85814,0.742646
0,1,144437,0,0,0,1,0,0,41,8495,125,98,0.13,1,0,1,0,0
0,1,144697,276,6,282,7,1,0,42,8495,126,98,22.72,4,1,2,2.99318,0.632047
0,1,144700,24,19,43,2,1,0,42,8495,127,98,0.12,1,0,1,3,0.227848
0,1,144857,8,19,27,2,1,0,42,8495,128,98,0.71,1,0,1,3,0.236066
0,1,145241,15,18,33,3,1,0,42,8495,129,99,57.38,2,0,1,2.6,0.788316
0,1,146517,351,40,391,4,1,0,42,8495,130,104,17.02,4,1,1,0.25,0.202381
0,1,146537,272,7,279,2,0,0,42,8495,131,104,139.61,2,0,1,1.58712,0.757233
0,1,146758,366,273,639,7,1,0,42,8495,132,104,95.27,4,2,3,0,0
0,1,147446,401,322,723,8,1,0,42,8495,133,104,4.34,5,3,2,1.5675,0.815199
0,1,147577,0,0,0,1,0,0,42,8495,134,104,0,1,0,1,0,0
0,1,147578,204,25,229,5,1,0,42,8495,135,104,23.45,2,0,2,0,0
0,1,147918,0,0,0,2,1,0,42,8495,136,104,0.02,1,0,1,0,0
0,1,148217,663,6,669,3,0,0,42,8495,137,104,4510.04,5,4,1,2.68889,0.762067
0,1,148297,150,0,150,2,0,0,42,8495,138,104,293.14,1,1,1,0,0
0,1,148317,12,11,23,2,1,0,42,8495,139,104,1.73,2,0,2,0.886365,0.364179
0,1,148820,0,3,3,2,1,0,42,8495,140,104,0.33,1,0,1,0,0
0,1,148822,165,191,356,3,1,0,42,8495,141,104,20.26,4,0,4,0,0
0,1,148826,1137,346,1483,7,1,0,42,8495,142,104,92.89,15,1,4,1.48173,0.519886
0,1,148827,136,73,209,4,1,0,42,8495,143,104,48.7,7,0,2,2.41282,0.790714
0,1,148831,28185,1230,29415,4,1,0,42,8495,144,104,44.64,26,22,13,5.41919,0.763663
0,1,149657,170,170,340,2,1,0,42,8495,145,104,0.36,13,1,4,2.12493,0.659926
0,1,149659,6,79,85,2,1,0,42,8495,146,104,1.01,2,0,1,1.16667,0.804632
0,1,149758,561,212,773,3,1,0,42,8495,147,104,16.89,2,0,1,1.34375,0.906938
0,1,150058,46,117,163,3,1,0,42,8495,148,104,0.24,4,0,2,4.73009,0.779194
0,1,150074,5147,44,5191,9,1,0,42,8495,149,104,440.96,38,1,21,1.09341,0.479324
0,1,150076,2,2,4,2,1,0,42,8495,150,104,2.6,1,0,1,0,0
0,1,150237,2,2,4,2,1,0,42,8495,151,104,2.54,1,0,1,0,0
0,1,150319,47,41,88,4,1,0,42,8495,152,104,188.18,7,0,3,1.95172,0.774827
0,1,150320,9,3,12,2,1,0,42,8495,153,104,0.08,2,0,1,1.45159,0.881237
0,1,150537,12,1,13,2,1,0,42,8495,154,104,1.62,2,0,1,4.76389,0.818531
0,1,151340,82,8,90,3,1,0,43,8495,155,105,0.89,4,2,3,0,0
0,1,151347,530,399,929,3,1,0,43,8495,156,105,47.77,13,1,2,2.50439,0.307312
0,1,151357,181,1020,1201,4,1,0,43,8495,157,105,22.61,36,0,21,0.614107,0.414052
0,1,151397,16,3,19,1,0,0,43,8495,158,105,0.34,2,0,2,0,0
0,1,151398,2,3,5,3,1,0,43,8495,159,105,10.01,2,0,2,0,0
0,1,151399,184,1714,1898,2,1,0,43,8495,160,105,0.25,44,0,30,0.485014,0.333358
0,1,151400,0,17,17,2,1,0,43,8495,161,105,0.79,2,0,2,0,0
0,1,151401,0,9,9,2,1,0,43,8495,162,105,0.09,2,0,2,0,0
0,1,151402,162,138,300,3,1,0,43,8495,163,105,4.28,10,1,7,8.40367,0.823439
0,1,151403,125,244,369,4,1,0,43,8495,164,105,33.09,8,0,3,1.13393,0.729029
0,1,151404,2,8,10,2,1,0,43,8495,165,105,3.46,5,0,2,0.2,0.090625
